KOD;NAIM;NAIM_FULL;ADDRESS;COMMENT;
4911;Межрайонная ИФНС России № 2 по Магаданской области;Межрайонная инспекция Федеральной налоговой службы № 2 по Магаданской области;,686110,Магаданская обл,Хасынский р-н,,Палатка п,Космонавтов ул, 9,,;Код ОКПО: 55426306. Режим работы: понедельник-пятница 9.00-18.15, обед 13.00-14.00. Отдел по работе с налогоплательщиками: понедельник, среда 9.00-18.00, вторник, четверг 9.00-20.00, пятница 9.00-16.45, без перерыва на обед. 2-я и 4-я суббота с 10.0
4912;Межрайонная ИФНС России № 3 по Магаданской области;Межрайонная инспекция Федеральной налоговой службы № 3 по Магаданской области;,686230,Магаданская обл,Ягоднинский р-н,,Ягодное п,Строителей ул,8,,;Код ОКПО:55426660. Режим работы:понедельник-пятница 8.45-18.00, обед 12.45-14.00. Отдел по работе с налогоплательщиками: понедельник, среда 9.00-18.00, вторник, четверг 9.00-20.00, пятница 9.00-17.00, без перерыв на обед. 1-я и 3-я суббота с 10.00 до
5000;УФНС России по Московской области;Управление Федеральной налоговой службы по Московской области;125284,Москва г,,,,Хорошевское ш,12А,,,;Код ОКПО:11761274. Прием: Понедельник-четверг с 9-00 до 18-00, пятница с 9-00 до 16-45
5001;ИФНС России по г.Балашихе Московской области;Инспекция Федеральной налоговой службы по г.Балашихе Московской области;,143912,Московская обл,,Балашиха г,,Энтузиастов ш,7,Б,;Код ОКПО:11761475, Прием: Понедельник, среда с 09.00 до 18.00. Вторник, четверг с 09.00 до 20.00. Пятница с 09.00 до 16.45. Первая и третья субботы месяца с 10.00 до 15.00. Без перерыва на обед.
5002;Территориальный участок 5002 по г.Бронницы МРИ ФНС России №1 по Московской области;Территориальный участок 5001 по г.Бронницы Межрайонной инспекции Федеральной налоговой службы №1 по Московской области;,140170,Московская обл,,Бронницы г,,Советская ул,57,,;
5003;Межрайонная ИФНС России №14 по Московской области;Межрайонная инспекция Федеральной налоговой службы №14 по Московской области;,142700,Московская обл,,Видное г,,Заводская ул,22А,,;Код ОКПО:34884594. Прием: Понедельник, среда с 09.00 до 18.00. Вторник, четверг с 09.00 до 20.00. Пятница с 09.00 до 16.45. Первая и третья субботы месяца с 10.00 до 15.00. Без перерыва на обед.
5004;Межрайонная ИФНС России №19 по Московской области;Межрайонная инспекция Федеральной налоговой службы №19 по Московской области;,143600,Московская обл,,Волоколамск г,,Октябрьская пл,9,,;Код ОКПО:11761512. Прием: Понедельник, среда с 09.00 до 18.00. Вторник, четверг с 09.00 до 20.00. Пятница с 09.00 до 16.45. Первая и третья субботы месяца с 10.00 до 15.00. Без перерыва на обед.
5005;ИФНС России по г.Воскресенску Московской области;Инспекция Федеральной налоговой службы по г.Воскресенску Московской области;,140205,Московская обл,,Воскресенск г,,Докторова ул,18,,;Код ОКПО:11761529. Прием: Понедельник, среда с 09.00 до 18.00. Вторник, четверг с 09.00 до 20.00. Пятница с 09.00 до 16.45. Первая и третья субботы месяца с 10.00 до 15.00. Без перерыва на обед.
5006;Территориально-обособленное рабочее место Межрайонной ИФНС России №22 по Московской области;Территориально-обособленное рабочее место Межрайонной инспекции Федеральной налоговой службы №22 по Московской области;,143045,Московская обл,Одинцовский р-н,Краснознаменск г,,Краснознаменная ул,1,,;
5007;ИФНС России по г.Дмитрову Московской области;Инспекция Федеральной налоговой службы по г.Дмитрову Московской области;,141800,Московская обл,,Дмитров г,,Пушкинская ул,73,,;Код ОКПО:11761541. Прием: Понедельник, среда с 09.00 до 18.00. Вторник, четверг с 09.00 до 20.00. Пятница с 09.00 до 16.45. Первая и третья субботы месяца с 10.00 до 15.00. Без перерыва на обед.
5008;Территориальный участок 5008 по г.Долгопрудный МРИ ФНС России №13 по Московской области;Территориальный участок 5008 по г.Долгопрудный Межрайонной инспекции Федеральной налоговой службы №13 по Московской области;,141700,Московская обл,,Долгопрудный г,,Первомайская ул,11,,;
5009;ИФНС России по г.Домодедово Московской области;Инспекция Федеральной налоговой службы по г.Домодедово Московской области;,142000,Московская обл,,Домодедово г,,Красноармейская ул,42а,,;Код ОКПО:11761564. Прием: Понедельник, среда с 09.00 до 18.00. Вторник, четверг с 09.00 до 20.00. Пятница с 09.00 до 16.45. Первая и третья субботы месяца с 10.00 до 15.00. Без перерыва на обед.
5010;Межрайонная ИФНС России №12 по Московской области;Межрайонная инспекция Федеральной налоговой службы №12 по Московской области;,141981,Московская обл,,Дубна г,,Боголюбова пр-кт,30,,;Код ОКПО:11761570. Прием: Понедельник, среда с 09.00 до 18.00. Вторник, четверг с 09.00 до 20.00. Пятница с 09.00 до 16.45. Первая и третья субботы месяца с 10.00 до 15.00. Без перерыва на обед.
5011;ИФНС России по г.Егорьевску Московской области;Инспекция Федеральной налоговой службы по г.Егорьевску Московской области;,140300,Московская обл,,Егорьевск г,,Александра Невского ул,7/62,,;Код ОКПО:11761587, Прием: Понедельник, среда с 09.00 до 18.00. Вторник, четверг с 09.00 до 20.00. Пятница с 09.00 до 16.45. Первая и третья субботы месяца с 10.00 до 15.00. Без перерыва на обед.
5012;Межрайонная ИФНС России №20 по Московской области;Межрайонная инспекция Федеральной налоговой службы №20 по Московской области;,143980,Московская обл,,Балашиха г, Железнодорожный мкр, Интернациональная ул,22а,,;Код ОКПО:46424000000. Прием: Понедельник, среда с 09.00 до 18.00. Вторник, четверг с 09.00 до 20.00. Пятница с 09.00 до 16.45. Первая и третья субботы месяца с 10.00 до 15.00. Без перерыва на обед.
5014;Территориально-обособленное рабочее место Межрайонной ИФНС России №8 по Московской области;Территориально-обособленное рабочее место Межрайонной инспекции Федеральной налоговой службы №8 по Московской области;,140600,Московская обл,,Зарайск г,,Советская ул,77,,;
5015;Территориально-обособленное рабочее место Межрайонной ИФНС России №22 по Московской области;Территориально-обособленное рабочее место Межрайонной инспекции Федеральной налоговой службы №22 по Московской области;,143090,Московская обл,,Звенигород г,,Почтовая ул,35,,;
5017;ИФНС России по г.Истре Московской области;Инспекция Федеральной налоговой службы по г.Истре Московской области;,143500,Московская обл,,Истра г,,Советская ул,12,,;Код ОКПО:11761653. Прием: Понедельник, среда с 09.00 до 18.00. Вторник, четверг с 09.00 до 20.00. Пятница с 09.00 до 16.45. Первая и третья субботы месяца с 10.00 до 15.00. Без перерыва на обед.
5018;Межрайонная ИФНС России №2 по Московской области;Межрайонная инспекция Федеральной налоговой службы №2 по Московской области;,141070,Московская обл,,Королев г,,Богомолова ул,4,,;Код ОКПО:11761660. Прием: Понедельник, среда с 09.00 до 18.00. Вторник, четверг с 09.00 до 20.00. Пятница с 09.00 до 16.45. Первая и третья субботы месяца с 10.00 до 15.00. Без перерыва на обед.
5019;Межрайонная ИФНС России №18 по Московской области;Межрайонная инспекция Федеральной налоговой службы №18 по Московской области;,142900,Московская обл,,Кашира г,,Карла Маркса ул,2,,;Код ОКПО:11761676. Прием: Понедельник, среда с 09.00 до 18.00. Вторник, четверг с 09.00 до 20.00. Пятница с 09.00 до 16.45. Первая и третья субботы месяца с 10.00 до 15.00. Без перерыва на обед.
5020;ИФНС России по г.Клину Московской области;Инспекция Федеральной налоговой службы по г.Клину Московской области;,141601,Московская обл,,Клин г,,Гайдара ул,25,,;Код ОКПО:11761682. Прием: Понедельник, среда с 09.00 до 18.00. Вторник, четверг с 09.00 до 20.00. Пятница с 09.00 до 16.45. Первая и третья субботы месяца с 10.00 до 15.00. Без перерыва на обед.
5021;Территориальный участок 5021 по г.Климовск МРИ ФНС России №5 по Московской области;Территориальный участок 5021 по г.Климовск Межрайонной инспекции Федеральной налоговой службы №5 по Московской области;,142080,Московская обл,,Климовск г,,Первомайская ул,2,,;
5022;Межрайонная ИФНС России №7 по Московской области;Межрайонная инспекция Федеральной налоговой службы №7 по Московской области;,140410,Московская обл,,Коломна г,,Фрунзе ул,43,,;Код ОКПО:13300620. Прием: Понедельник, среда с 09.00 до 18.00. Вторник, четверг с 09.00 до 20.00. Пятница с 09.00 до 16.45. Первая и третья субботы месяца с 10.00 до 15.00. Без перерыва на обед.
5024;ИФНС России по г.Красногорску Московской области;Инспекция Федеральной налоговой службы по г.Красногорску Московской области;,143400,Московская обл,,Красногорск г,,Братьев Горожанкиных ул,2а,,;Код ОКПО:11761713. Прием: Понедельник, среда с 09.00 до 18.00. Вторник, четверг с 09.00 до 20.00. Пятница с 09.00 до 16.45. Первая и третья субботы месяца с 10.00 до 15.00. Без перерыва на обед.
5025;Территориальный участок 5025 по г.Лобня МРИ ФНС России №13 по Московской области;Территориальный участок 5025 по г.Лобня Межрайонной инспекции Федеральной налоговой службы №13 по Московской области;,141730,Московская обл,,Лобня г,,Силикатная ул,2,,;
5027;Межрайонная ИФНС России №17 по Московской области;Межрайонная инспекция Федеральной налоговой службы №17 по Московской области;,140000,Московская обл,,Люберцы г,,Котельническая ул,6,,;Код ОКПО:11761742. Прием: Понедельник, среда с 09.00 до 18.00. Вторник, четверг с 09.00 до 20.00. Пятница с 09.00 до 16.45. Первая и третья субботы месяца с 10.00 до 15.00. Без перерыва на обед.
5028;Территориальный участок 5028 по г. Можайску МРИ ФНС России №21 по Московской области;Территориальный участок 5028 по г. Можайску Межрайонной инспекции Министерства Российской Федерации по налогам и сборам №21 по Московской области;,143200,Московская обл,,Можайск г,,Мира ул,8,,;Код ОКПО:11761769. Прием: Понедельник, среда с 09.00 до 18.00. Вторник, четверг с 09.00 до 20.00. Пятница с 09.00 до 16.45. Первая и третья субботы месяца с 10.00 до 15.00. Без перерыва на обед.
5029;ИФНС России по г.Мытищи Московской области;Инспекция Федеральной налоговой службы по г.Мытищи Московской области;,141021,Московская обл,,Мытищи г,,Летная ул,30,1,;Код ОКПО:11761765. Прием: Понедельник, среда с 09.00 до 18.00. Вторник, четверг с 09.00 до 20.00. Пятница с 09.00 до 16.45. Первая и третья субботы месяца с 10.00 до 15.00. Без перерыва на обед.
5030;ИФНС России по г.Наро-Фоминску Московской области;Инспекция Федеральной налоговой службы по г.Наро-Фоминску Московской области;,143300,Московская обл,,Наро-Фоминск г,,Маршала Жукова ул,13,,;Код ОКПО:11761771. Прием: Понедельник, среда с 09.00 до 18.00. Вторник, четверг с 09.00 до 20.00. Пятница с 09.00 до 16.45. Первая и третья субботы месяца с 10.00 до 15.00. Без перерыва на обед.
5031;ИФНС России по г.Ногинску Московской области;Инспекция Федеральной налоговой службы по г.Ногинску Московской области;,142400,Московская обл,,Ногинск г,,Рабочая ул,105,,;Код ОКПО:11761788. Прием: Понедельник, среда с 09.00 до 18.00. Вторник, четверг с 09.00 до 20.00. Пятница с 09.00 до 16.45. Первая и третья субботы месяца с 10.00 до 15.00. Без перерыва на обед.
5032;Межрайонная ИФНС России №22 по Московской области;Межрайонная инспекция Федеральной налоговой службы №22 по Московской области;,143002,Московская обл,,Одинцово г,,Молодежная ул,32,,;Код ОКПО:11761794. Прием: Понедельник, среда с 09.00 до 18.00. Вторник, четверг с 09.00 до 20.00. Пятница с 09.00 до 16.45. Первая и третья субботы месяца с 10.00 до 15.00. Без перерыва на обед.
5033;Территориальный участок 5033 по г.Озеры МРИ ФНС России №7 по Московской области;Территориальный участок 5033 по г.Озеры Межрайонной инспекции Министерства Российской Федерации по налогам и сборам №7 по Московской области;,140560,Московская обл,,Озеры г,,Ленина ул,21а,,;
5034;Межрайонная ИФНС России №10 по Московской области;Межрайонная инспекция Федеральной налоговой службы №10 по Московской области;,142613,Московская обл,,Орехово-Зуево г,,Северная ул,12в,,;Код ОКПО:53132581. Прием: Понедельник, среда с 09.00 до 18.00. Вторник, четверг с 09.00 до 20.00. Пятница с 09.00 до 16.45. Первая и третья субботы месяца с 10.00 до 15.00. Без перерыва на обед.
5035;ИФНС России по г.Павловскому Посаду Московской области;Инспекция Федеральной налоговой службы по г.Павловскому Посаду Московской области;,142502,Московская обл,,Павловский Посад г,,Фрунзе ул,30,,;Код ОКПО:117561890. Прием: Понедельник, среда с 09.00 до 18.00. Вторник, четверг с 09.00 до 20.00. Пятница с 09.00 до 16.45. Первая и третья субботы месяца с 10.00 до 15.00. Без перерыва на обед.
5036;Территориальный участок 5036 по г.Подольск МРИ ФНС России №5 по Московской области;Территориальный участок 5036 по г.Подольск Межрайонной инспекции Федеральной налоговой службы №5 по Московской области;,142100,Московская обл,,Подольск г,,Комсомольская ул,7,,;
5037;Территориальный участок 5037 по г.Протвино МРИ ФНС России №11 по Московской области;Территориальный участок 5037 по г.Протвино Межрайонной инспекции Федеральной налоговой службы №11 по Московской области;,142280,Московская обл,,Протвино г,,Ленина ул,16,,;
5038;Межрайонная ИФНС России №3 по Московской области;Межрайонная инспекция Федеральной налоговой службы №3 по Московской области;,141200,Московская обл,,Пушкино г,,Московский пр-кт,42,,;Код ОКПО:11761937. Прием: Понедельник, среда с 09.00 до 18.00. Вторник, четверг с 09.00 до 20.00. Пятница с 09.00 до 16.45. Первая и третья субботы месяца с 10.00 до 15.00. Без перерыва на обед.
5039;Территориальный участок 5039 по г.Пущино МРИ ФНС России №11 по Московской области;Территориальный участок 5039 по г.Пущино Межрайонной инспекции Федеральной налоговой службы №11 по Московской области;,142292,Московская обл,,Пущино г,,В мкр,2,,;
5040;Межрайонная ИФНС России №1 по Московской области;Межрайонная инспекция Федеральной налоговой службы №1 по Московской области;,140180,Московская обл,,Жуковский г,,Баженова ул,11Б,,;Код ОКПО:46248501000, Прием: Понедельник, среда с 09.00 до 18.00. Вторник, четверг с 09.00 до 20.00. Пятница с 09.00 до 16.45. Первая и третья субботы месяца с 10.00 до 15.00. Без перерыва на обед.
5041;Реутовское отделение Межрайонной ИФНС России №20 по Московской области;Реутовское отделение Межрайонной инспекции Федеральной налоговой службы №20 по Московской области;,143966,Московская обл,,Реутов г,,Ашхабадская ул,25,,;
5042;ИФНС России по г.Сергиеву Посаду Московской области;Инспекция Федеральной налоговой службы по г.Сергиеву Посаду Московской области;,141310,Московская обл,,Сергиев Посад г,,Красной Армии пр,190,,;Код ОКПО:11761989, Прием: Понедельник, среда с 09.00 до 18.00. Вторник, четверг с 09.00 до 20.00. Пятница с 09.00 до 16.45. Первая и третья субботы месяца с 10.00 до 15.00. Без перерыва на обед.
5043;Межрайонная ИФНС России №11 по Московской области;Межрайонная инспекция Федеральной налоговой службы №11 по Московской области;,142200,Московская обл,,Серпухов г,,Джона Рида ул,7,,;Код ОКПО:11761989, Прием: Понедельник, среда с 09.00 до 18.00. Вторник, четверг с 09.00 до 20.00. Пятница с 09.00 до 16.45. Первая и третья субботы месяца с 10.00 до 15.00. Без перерыва на обед.
5044;ИФНС России по г.Солнечногорску Московской области;Инспекция Федеральной налоговой службы по г.Солнечногорску Московской области;,141503,Московская обл,,Солнечногорск г,,Баранова ул,6,,;Код ОКПО:11761995, Прием: Понедельник, среда с 09.00 до 18.00. Вторник, четверг с 09.00 до 20.00. Пятница с 09.00 до 16.45. Первая и третья субботы месяца с 10.00 до 15.00. Без перерыва на обед.
5045;ИФНС России по г.Ступино Московской области;Инспекция Федеральной налоговой службы по г.Ступино Московской области;,142803,Московская обл,,Ступино г,,Фрунзе ул,3,3,;Код ОКПО:11762003. Прием: Понедельник, среда с 09.00 до 18.00. Вторник, четверг с 09.00 до 20.00. Пятница с 09.00 до 16.45. Первая и третья субботы месяца с 10.00 до 15.00. Без перерыва на обед.
5047;Межрайонная ИФНС России №13 по Московской области;Межрайонная инспекция Федеральной налоговой службы №13 по Московской области;,141407,Московская обл,,Химки г,,Юбилейный пр-т,61,,;Код ОКПО:73099236. Прием: Понедельник, среда с 09.00 до 18.00. Вторник, четверг с 09.00 до 20.00. Пятница с 09.00 до 16.45. Первая и третья субботы месяца с 10.00 до 15.00. Без перерыва на обед.
5048;ИФНС России по г.Чехову Московской области;Инспекция Федеральной налоговой службы по г.Чехову Московской области;,142306,Московская обл,,Чехов г,,Дружбы ул,23,,;Код ОКПО:11762032. Прием: Понедельник, среда с 09.00 до 18.00. Вторник, четверг с 09.00 до 20.00. Пятница с 09.00 до 16.45. Первая и третья субботы месяца с 10.00 до 15.00. Без перерыва на обед.
5049;Межрайонная ИФНС России №4 по Московской области;Межрайонная инспекция Федеральной налоговой службы №4 по Московской области;,140700,Московская обл,,Шатура г,,Энергетиков ул,17,,;Код ОКПО:11762049. Прием: Понедельник, среда с 09.00 до 18.00. Вторник, четверг с 09.00 до 20.00. Пятница с 09.00 до 16.45. Первая и третья субботы месяца с 10.00 до 15.00. Без перерыва на обед.
5050;Межрайонная ИФНС России №16 по Московской области;Межрайонная инспекция Федеральной налоговой службы №16 по Московской области;,141100,Московская обл,,Щелково г,,Советская ул,4,,;Код ОКПО:11762055. Прием: Понедельник, среда с 09.00 до 18.00. Вторник, четверг с 09.00 до 20.00. Пятница с 09.00 до 16.45. Первая и третья субботы месяца с 10.00 до 15.00. Без перерыва на обед.
5052;Территориальный участок 5052 по г.Фрязино МРИ ФНС России №16 по Московской области;Территориальный участок 5052 по г.Фрязино Межрайонной инспекции Федеральной налоговой службы №16 по Московской области;,141190,Московская обл,,Фрязино г,,Институтская ул,8а,,;
5053;ИФНС России по г.Электростали Московской области;Инспекция Федеральной налоговой службы по г.Электростали Московской области;,144000,Московская обл,,Электросталь г,,Больничный пр,3,,;Код ОКПО:11762078. Прием: Понедельник, среда с 09.00 до 18.00. Вторник, четверг с 09.00 до 20.00. Пятница с 09.00 до 16.45. Первая и третья субботы месяца с 10.00 до 15.00. Без перерыва на обед.
5071;Территориальный участок 5071 по Лотошинскому району МРИ ФНС России №19 по Московской области;Территориальный участок 5071 по Лотошинскому району Межрайонной инспекции Федеральной налоговой службы №19 по Московской области;,143800,Московская обл,Лотошинский р-н,,Лотошино рп,Центральная ул,12,,;
5072;Межрайонная ИФНС России №8 по Московской области;Межрайонная инспекция Федеральной налоговой службы №8 по Московской области;,140501,Московская обл,Луховицкий р-н,Луховицы г,,Тимирязева ул,15,,;Код ОКПО:11762109. Прием: Понедельник, среда с 09.00 до 18.00. Вторник, четверг с 09.00 до 20.00. Пятница с 09.00 до 16.45. Первая и третья субботы месяца с 10.00 до 15.00. Без перерыва на обед.
5074;Межрайонная ИФНС России №5 по Московской области;Межрайонная инспекция Федеральной налоговой службы №5 по Московской области;,142100,Московская обл,,Подольск г,,Комсомольская ул,7,,;Код ОКПО:11762121. Прием: Понедельник, среда с 09.00 до 18.00. Вторник, четверг с 09.00 до 20.00. Пятница с 09.00 до 16.45. Первая и третья субботы месяца с 10.00 до 15.00. Без перерыва на обед.
5075;Межрайонная ИФНС России №21 по Московской области;Межрайонная инспекция Федеральной налоговой службы №21 по Московской области;,143100,Московская обл,,Руза г,,Революционная ул,23,,;Код ОКПО:1176238. Прием: Понедельник, среда с 09.00 до 18.00. Вторник, четверг с 09.00 до 20.00. Пятница с 09.00 до 16.45. Первая и третья субботы месяца с 10.00 до 15.00. Без перерыва на обед.
5078;Территориальный участок 5078 по Талдомскому району Межрайонной ИФНС России №12 по Московской области;Территориальный участок 5078 по Талдомскому району Межрайонной инспекции Федеральной налоговой службы №12 по Московской области;,141900,Московская обл,,Талдом г,,Юбилейный мкр,1а,,;
5079;Территориальный участок 5079 по Шаховскому району МРИ ФНС России №19 по Московской области;Территориальный участок 5079 по Шаховскому району Межрайонной инспекции Федеральной налоговой службы №19 по Московской области;,143400,Московская обл,Шаховской р-н,,Шаховская пгт,Волочановское ш,8,,;
5099;Межрайонная ИФНС России по крупнейшим налогоплательщикам по Московской области;Межрайонная инспекция Федеральной налоговой службы по крупнейшим налогоплательщикам по Московской области;,117638,Москва г,,,,Сивашская ул,3,,;Код ОКПО 58730074,Прием: Понедельник - Четверг с 09.00 до 18.00. В Пятницу с 09.00 до 16.45. Без перерыва на обед.
5100;УФНС России по Мурманской области;Управление Федеральной налоговой службы по Мурманской области;,183032,,, Мурманск г,, Заводская ул, д 7,,;Код ОКПО:11791039 Режим работы:пн-чт 8.30-16.45, пт.8.30-16.30, перерыв 12.00-13.00
5102;Межрайонная ИФНС России № 1 по Мурманской области;Межрайонная инспекция Федеральной налоговой службы № 1 по Мурманской области;,184042, Мурманская обл,, Кандалакша г,, Пронина ул, д 4,,;"Код ОКПО:56958531 Режим работы:пн-чт 8.30-17.45,пт 8.30-16.30,перерыв 12.30-13.30.Приём в оперзале (ул.Горького,17) без перерыва:пн,ср 9.00-18.00;вт,чт 9.00-20.00,пт 9.00-16.45; 2 и 4 сб месяца 10.00-15.00.Рег-я и учёт НП пн-чт 9.00-18.00, пт.9.00-17"
5103;ТОРМ г. Кировск;Территориально-обособленное рабочее место г.Кировск Межрайонной ИФНС России № 8 по Мурманской области;,184250,Мурманская обл,,Кировск г,,Кондрикова ул,6а,,;Приём в оперзале: пн-чт 9.00-17.00, пт.9.00-16.45, перерыв 12.45-14.00
5104;ТОРМ г. Ковдор;Территориально-обособленное рабочее место г.Ковдор Межрайонной ИФНС России № 5 по Мурманской области;,184144,Мурманская обл,Ковдорский р-н,Ковдор г,,Кирова ул,24,,;Режим работы:пн -чт 8.30-16.45, пт.8.30-16.30, перерыв 12.30-13.30
5105;Межрайонная ИФНС России № 7 по Мурманской области;Межрайонная инспекция Федеральной налоговой службы № 7 по Мурманской области;,184381,Мурманская обл,Кольский р-н,Кола г,,Миронова пр-кт,13,,;"Код ОКПО:71891652 Режим работы:пн-чт 8.30-16.45, пт.8.30-16.30, перерыв 12.30-13.30.Приём в оперзале без перерыва:пн,ср 9.00-18.00, вт,чт 9.00-20.00,пт.9.00-16.45; 2 и 4 сб месяца 10.00-15.00.Рег-я ККТ:пн-чт 10.00-17.00,пт 10.00-15.45"
5106;ТОРМ п. Ревда;Территориально-обособленное рабочее место п.Ревда Межрайонной ИФНС России № 5 по Мурманской области;,184580,Мурманская обл,Ловозерский р-н,,Ревда пгт,Комсомольская ул,23,,;Режим работы: пн-чт 8.30-16.45, пт 8.30-16.30, перерыв 12.30-13.30
5107;ИФНС России по г. Мончегорску Мурманской области;Инспекция Федеральной налоговой службы по г. Мончегорску Мурманской области;,184511, Мурманская обл,, Мончегорск г,, Ленина пр-кт, д 11, корп а,;"Код ОКПО:11791105 Режим работы:пн-пт 8.30-16.45, перерыв 12.00-13.00. Приём в оперзале (каб.123) без перерыва:пн,ср 9.00-18.00, вт,чт 9.00-20.00, пт 9.00-16.45; 2 и 4 сб месяца 10.00-15.00.Рег-я и учёт НП пн-чт 9.00-18.00, пт.9.00-17.45"
5108;Межрайонная ИФНС России № 5 по Мурманской обл.;Межрайонная инспекция Федеральной налоговой службы № 5 по Мурманской области;,184530, Мурманская обл,, Оленегорск г,, Строительная ул,55,,;"Код ОКПО:56957655 Режим работы: пн-чт 8.30-16.45, пт 8.30-16.30, перерыв12.30-13.30 Приём в оперзале без перерыва: пн,ср 9.00-18.00, вт,чт 9.00-20.00,пт 9.00-16.45; 2 и 4 сб месяца 10.00-15.00 Регистрация ККТ:пн-чт 10.00-17.00, пт 10.00-15.45"
5109;ТОРМ п. Никель;Территориально-обособленное рабочее место п.Никель Межрайонной ИФНС России № 7 по Мурманской области;,184420,Мурманская обл,Печенгский р-н,,Никель рп,Молодежный пер,1,,;"Режим работы:пн-чт 9.00-18.00, пт 9.00-17.45; 2 и 4 сб месяца 10.00-15.00"
5110;Межрайонная ИФНС России № 2 по Мурманской области;Межрайонная инспекция Федеральной налоговой службы № 2 по Мурманской области;,184606,Мурманская обл,,Североморск г,,Сгибнева ул,13,,;"Код ОКПО:56956957 Режим работы: пн-чт 8.30-18.15, пт 8.30-17.00, перерыв 12.00-13.30 Приём в оперзале без перерыва:пн,ср 9.00-18.00 вт,чт 9.00-20.00, пт 9.00-16.45; 2 и 4 сб месяца 10.00-15.00 Рег-я и учёт НП пн-чт 9.00-18.00, пт.9.00-17.45"
5111;ТОРМ п.Умба;Территориально-обособленное рабочее место п.Умба Межрайонной ИФНС России № 1 по Мурманской области;,184703,РОССИЯ,Мурманская обл,Терский р-н,,Умба пгт,Беломорская ул,6,,;Режим работы: пн-чт 8.30-16.45, пт 8.30-16.30, перерыв 12.30-13.30
5112;ТОРМ ЗАТО Снежногорск;Территориально-обособленное рабочее место ЗАТО Снежногорск Межрайонной ИФНС России № 1 по Мурманской области;,184680,Мурманская обл,,Снежногорск г,,Флотская ул,4,,16;Режим работы:пн,ср,пт 9.00-16.00 без перерыва.
5113;ТОРМ ЗАТО Гаджиево;Территориально-обособленное рабочее место ЗАТО Гаджиево Межрайонной ИФНС России № 2 по Мурманской области;,184670,Мурманская область,,Гаджиево г,,Душенова ул,93,,пом А;Режим работы:вт,чт 9.00-18.00, перерыв 12.00-13.45.
5114;ТОРМ ЗАТО г. Островной;Инспекция МНС России по ЗАТО г. Островной Мурманской области;,184660,Мурманская обл,,Островной г,,Жертв Интервенции пл,4,,;
5115;ТОРМ ЗАТО Заозерск;Территориально-обособленное рабочее место ЗАТО Заозерск Межрайонной ИФНС России № 2 по Мурманской области;,184310,Мурманская обл,,Заозерск г,,Чумаченко,3,,;Режим работы:пн-чт 9.00-18.00, пт 9.00-16.45, перерыв 12.30-14.00
5116;ТОРМ ЗАТО Полярный;Территориально-обособленное рабочее место ЗАТО Полярный Межрайонной инспекции Федеральной налоговой службы №2 по Мурманской области;,184650,Мурманская обл,,Полярный г,,Советская ул,3,,;Режим работы: пн,вт,чт 10.00-16.00 без перерыва
5117;ТОРМ Полярные Зори;Территориально-обособленное рабочее место Полярные Зори Межрайонной инспекции Федеральной налоговой службы №1 по Мурманской области;,184230,Мурманская обл,,Полярные Зори г,,Пушкина ул,12,,;Режим работы: пн,ср 9.00-17.15, перерыв 12.30-13.30, вт,чт 11.45-20.00, перерыв 15.00-16.00, пт 9.00-16.45, перерыв 12.30-13.30, 4 сб месяца 10.00-15.00
5118;Межрайонная ИФНС России № 8 по Мурманской области;Межрайонная инспекция Федеральной налоговой службы № 8 по Мурманской области;,184209,Мурманская обл,,Апатиты г,,Строителей ул,83,,;"Код ОКПО:11791163 Режим работы:пн-чт 8.30-18.00, пт 8.30-16.45, перерыв 12.45-14.00 Приём деклараций в оперзале без перерыва:пн,ср 9.00-18.00, вт,чт 9.00-20.00, пт.9.00-16.45; 2 и 4 сб месяца 10.00-15.00"
5190;ИФНС России по г. Мурманску;Инспекция Федеральной налоговой службы по г. Мурманску;,183038,,,Мурманск г,,Комсомольская ул,4,,;Код ОКПО:11791045 Режим работы инспекции:пн-чт 8.30-17.45, пт 8.30-16.30, перерыв 12.30-13.30. Приём отчетности и информирование в оперзале (ул.Комсомольская,2) без перерыва:пн,ср 9.00-18.00, вт,чт 9.00-20.00, пт 9.00-16.45, 2 и 4 сб 10.00-15.00
5199;Межрайонная ИФНС России по крупнейшим налогоплательщикам по Мурманской области;Межрайонная инспекция Федеральной налоговой службы по крупнейшим налогоплательщикам по Мурманской области;,183038,,,Мурманск г,,Комсомольская ул,2,,;Код ОКПО:56965206 Режим работы: пн-чт 8.30-17.45, пт 8.30-16.30, перерыв 12.30-13.30. Приём: пн-чт 9.00-18.00, пт 9.00-16.45 без перерыва
5200;УФНС России по Нижегородской области;Управление Федеральной налоговой службы по Нижегородской области;,603005,Нижегородская обл,,Нижний Новгород г,,Минина ул,20,,;Код ОКПО:39252539. Режим работы: понедельник - четверг с 8.30 -17.30, пятница с 8.30 - 16.30. Перерыв на обед: 12.30 - 13.18
5201;ТОРМ по Ардатовскому району Межрайонной ИФНС России № 3 по Нижегородской области;Территориально-обособленное рабочее место по Ардатовскому району Межрайонной ИФНС России № 3 по Нижегородской области;,607130,Нижегородская обл,Ардатовский р-н,,Ардатов рп,Ленина ул,14,,;Режим работы: понедельник - четверг 9.00-18.00, пятница 9.00-17.00.
